bin,doitt_id,created_date,last_edited_date,height_roof,planimetrics_height,height_difference
5171824,1295023,2021-07-22,2021-07-22,10.00000000,17.99365646,7.99365646
5164338,1292875,2020-08-13,2021-07-22,35.00000000,40.19756255,5.19756255
5164337,1292869,2020-08-13,2021-07-21,35.00000000,38.54037386,3.54037386
5169283,1295151,2021-08-17,2023-07-26,34.00000000,35.76549665,1.76549665
5139767,1295156,2021-08-17,2024-05-03,13.00000000,14.96681716,1.96681716
5048941,1295153,2021-08-17,2024-05-03,32.00000000,35.10233639,3.10233639
5174644,1295109,2021-08-02,2021-08-02,32.50000000,33.92048310,1.42048310
5167256,1294509,2021-05-18,2021-05-18,32.00000000,34.66282089,2.66282089
5516463,1291192,2019-11-12,2021-05-19,46.00000000,31.08455011,14.91544989
5169150,1294515,2021-05-19,2021-05-19,30.00000000,33.35275585,3.35275585
5171914,1294518,2021-05-19,2021-05-19,27.00000000,34.19604269,7.19604269
5172070,1294541,2021-05-20,2022-06-03,10.00000000,13.60856813,3.60856813
5108860,1294543,2021-05-20,2021-05-20,80.00000000,13.33006354,66.66993646
5169840,1293609,2020-12-11,2020-12-11,30.00000000,36.67906582,6.67906582
5169644,1293698,2020-12-30,2020-12-30,12.00000000,11.44047604,0.55952396
5171061,1293666,2020-12-29,2020-12-29,10.00000000,8.76530612,1.23469388
5055086,1293845,2021-01-25,2021-01-25,28.00000000,33.72547371,5.72547371
5169751,1293821,2021-01-21,2021-01-21,32.00000000,27.76427922,4.23572078
5170052,1290641,2019-09-19,2021-01-22,35.00000000,36.36428818,1.36428818
5037071,1293827,2021-01-22,2021-01-22,25.00000000,36.96993234,11.96993234
5171610,1293883,2021-01-29,2021-01-29,30.00000000,32.04130374,2.04130374
5174513,1293943,2021-02-03,2021-02-03,35.00000000,34.87306489,0.12693511
5167224,1293947,2021-02-03,2021-09-28,33.00000000,31.93309501,1.06690499
5171042,1294051,2021-02-25,2021-02-25,34.00000000,32.46960162,1.53039838
5093257,1294130,2021-03-16,2021-03-16,26.00000000,33.84198283,7.84198283
5043815,1294193,2021-03-26,2021-03-26,30.00000000,27.55986801,2.44013199
5171796,1294850,2021-06-30,2021-06-30,10.00000000,11.93650493,1.93650493
5159026,1281946,2017-08-15,2018-12-07,30.00000000,37.76311549,7.76311549
5164143,1294869,2021-07-02,2023-07-21,32.00000000,33.24511440,1.24511440
5164532,1284185,2018-03-21,2018-03-21,25.00000000,36.47026748,11.47026748
5170452,1284186,2018-03-21,2018-03-21,12.00000000,14.94241262,2.94241262
5167085,1284151,2018-03-20,2018-03-20,32.00000000,30.44690146,1.55309854
5167084,1284152,2018-03-20,2018-03-20,32.00000000,30.81063743,1.18936257
5167081,1284154,2018-03-20,2018-03-20,32.00000000,30.01583050,1.98416950
5170144,1284160,2018-03-20,2018-03-20,32.00000000,28.76641562,3.23358438
5170151,1284134,2018-03-20,2018-03-20,26.00000000,31.34090554,5.34090554
5170141,1284163,2018-03-20,2018-03-20,32.00000000,29.98179056,2.01820944
5164577,1284298,2018-04-11,2018-04-11,31.00000000,32.09656207,1.09656207
5170959,1285359,2018-06-28,2018-07-09,14.00000000,11.24675411,2.75324589
5165193,1284409,2018-04-23,2018-04-23,28.00000000,40.63488454,12.63488454
5170255,1282768,2017-11-06,2017-11-06,21.00000000,31.09022177,10.09022177
5170258,1282773,2017-11-06,2017-11-06,21.00000000,31.51016500,10.51016500
5166587,1281914,2017-08-14,2018-12-07,40.00000000,34.04846001,5.95153999
5159020,1281940,2017-08-15,2018-12-07,30.00000000,32.57931202,2.57931202
5159021,1281941,2017-08-15,2018-12-07,30.00000000,37.76311549,7.76311549
5159023,1281943,2017-08-15,2018-12-07,30.00000000,33.36557145,3.36557145
5159025,1281945,2017-08-15,2018-12-07,30.00000000,34.50774540,4.50774540
5159004,1281949,2017-08-15,2018-12-07,30.00000000,30.31341695,0.31341695
5170882,1285188,2018-06-19,2018-06-20,32.00000000,39.19331544,7.19331544
5169755,1281974,2017-08-17,2018-12-07,30.00000000,33.94748092,3.94748092
5166734,1281702,2017-07-21,2017-08-22,32.00000000,32.82470657,0.82470657
5166733,1281703,2017-07-21,2017-08-17,12.00000000,14.50540962,2.50540962
5164623,1285010,2018-06-05,2018-06-05,26.00000000,28.32601566,2.32601566
5170795,1285046,2018-06-06,2018-06-06,35.00000000,32.29571608,2.70428392
5174459,1294367,2021-04-27,2021-04-27,10.00000000,10.67913039,0.67913039
5170188,1283919,2018-02-21,2019-12-27,53.00000000,64.18541239,11.18541239
5169351,1288446,2019-02-20,2019-08-16,30.00000000,27.87704105,2.12295895
5124323,1284784,2018-05-18,2018-05-18,34.19000000,32.45050001,1.73949999
5087670,1294386,2021-04-30,2021-04-30,31.00000000,39.45547257,8.45547257
5066910,1294382,2021-04-29,2021-04-29,32.00000000,31.60176789,0.39823211
5174458,1294362,2021-04-27,2021-04-27,35.00000000,33.21795531,1.78204469
5134227,1288457,2019-02-21,2019-02-21,32.00000000,33.66005449,1.66005449
5167257,1288399,2019-02-07,2019-08-16,35.00000000,31.91154752,3.08845248
5169491,1288400,2019-02-07,2019-08-16,34.00000000,33.45220549,0.54779451
5169659,1281657,2017-07-20,2019-10-17,25.00000000,21.08559417,3.91440583
5148856,1281658,2017-07-20,2019-10-17,25.00000000,24.42573405,0.57426595
5169657,1281659,2017-07-20,2019-10-17,25.00000000,28.34767247,3.34767247
5166529,1272607,2018-05-15,2019-10-18,32.00000000,34.64470701,2.64470701
5168932,1283587,2018-01-11,2019-02-01,25.00000000,32.18938321,7.18938321
5169853,1288030,2018-12-12,2018-12-13,30.00000000,36.58440225,6.58440225
5164729,1288053,2018-12-13,2018-12-13,32.00000000,33.04411157,1.04411157
5170021,1287967,2018-12-10,2018-12-10,24.00000000,34.90331633,10.90331633
5168645,1287970,2018-12-10,2018-12-10,24.00000000,36.94427238,12.94427238
5165056,1287993,2018-12-12,2018-12-12,37.00000000,35.49054388,1.50945612
5165060,1287996,2018-12-12,2018-12-12,37.00000000,33.57513046,3.42486954
5165060,1287996,2018-12-12,2018-12-12,37.00000000,33.57513046,3.42486954
5171074,1286184,2018-08-16,2018-08-17,12.00000000,10.22211458,1.77788542
5166613,1287463,2018-10-24,2018-10-24,28.00000000,29.61591070,1.61591070
5159200,1288259,2019-01-22,2019-01-22,33.01000000,36.04518126,3.03518126
5164911,1284433,2018-04-24,2018-04-24,35.00000000,30.82420603,4.17579397
5171117,1286502,2018-08-31,2018-08-31,28.18000000,34.14135717,5.96135717
5109991,1286511,2018-08-31,2018-08-31,28.34000000,35.02380821,6.68380821
5166382,1284501,2018-04-26,2018-04-26,28.00000000,32.95453819,4.95453819
5166617,1284503,2018-04-27,2018-04-27,26.00000000,38.57168930,12.57168930
5170689,1284505,2018-04-27,2018-04-27,26.00000000,53.88588287,27.88588287
5170481,1286412,2018-08-27,2018-12-12,30.00000000,32.35928704,2.35928704
5169049,1286424,2018-08-28,2018-12-10,30.00000000,31.47195442,1.47195442
5166327,1286427,2018-08-28,2018-12-10,30.00000000,32.08368565,2.08368565
5169971,1286428,2018-08-28,2018-12-10,30.00000000,33.40263256,3.40263256
5169334,1286435,2018-08-28,2018-12-10,30.00000000,32.85892974,2.85892974
5166265,1286438,2018-08-28,2018-12-10,30.00000000,34.12260266,4.12260266
5170028,1286442,2018-08-28,2018-12-10,13.00000000,12.45338894,0.54661106
5165114,1287478,2018-10-25,2018-10-25,12.00000000,15.13821895,3.13821895
5165116,1287479,2018-10-25,2018-10-25,12.00000000,17.90252038,5.90252038
5170447,1287499,2018-10-30,2018-11-14,30.00000000,25.78177472,4.21822528
5170111,1287541,2018-10-31,2018-10-31,30.00000000,31.02683293,1.02683293
5119637,1280941,2017-05-19,2017-05-19,23.89000000,23.46479981,0.42520019
5169889,1281908,2017-08-14,2019-10-23,30.00000000,31.38272661,1.38272661
5169720,1283921,2018-02-21,2019-10-23,14.00000000,53.36018531,39.36018531
5127438,1294478,2021-05-16,2021-05-16,32.00000000,36.92457886,4.92457886
5129799,1294481,2021-05-16,2021-05-16,14.41000000,13.02252294,1.38747706
5158588,1284857,2018-05-22,2019-12-05,35.00000000,35.52282578,0.52282578
5126646,1285670,2018-07-12,2019-12-05,25.26000000,24.61826125,0.64173875
5126653,1285674,2018-07-12,2019-12-05,24.79000000,26.19420627,1.40420627
5165051,1287988,2018-12-12,2019-12-05,37.00000000,34.91514131,2.08485869
5158589,1284845,2018-05-22,2018-12-07,30.00000000,33.06160344,3.06160344
5158640,1288402,2019-02-07,2019-02-07,30.31560830,32.48980830,2.17420000
5170657,1284661,2018-05-15,2018-05-15,32.00000000,36.77147752,4.77147752
5170658,1284662,2018-05-15,2018-05-15,32.00000000,36.77147752,4.77147752
5170656,1284663,2018-05-15,2018-05-15,32.00000000,36.77147752,4.77147752
5170663,1284667,2018-05-15,2018-05-15,32.00000000,34.57308219,2.57308219
5170666,1284671,2018-05-15,2018-05-15,32.00000000,32.79028872,0.79028872
5164873,1283280,2017-12-14,2017-12-14,30.00000000,34.35995223,4.35995223
5166785,1283283,2017-12-14,2018-12-07,21.00000000,31.20685958,10.20685958
5166785,1283283,2017-12-14,2018-12-07,21.00000000,31.20685958,10.20685958
5164359,1283287,2017-12-14,2017-12-14,30.00000000,32.78270269,2.78270269
5170341,1283293,2017-12-14,2017-12-14,34.00000000,35.47492256,1.47492256
5170349,1283294,2017-12-14,2017-12-15,32.00000000,29.17592758,2.82407242
5170362,1283355,2017-12-18,2017-12-19,29.00000000,35.10484844,6.10484844
5170343,1283359,2017-12-19,2017-12-19,32.00000000,30.58493006,1.41506994
5165105,1282513,2017-10-03,2018-12-07,13.00000000,13.44393046,0.44393046
5165187,1291251,2019-11-18,2020-12-08,31.00000000,31.40410551,0.40410551
5077706,1291095,2019-11-01,2019-12-05,30.00000000,31.93984836,1.93984836
5168751,1291098,2019-11-01,2019-12-05,31.00000000,29.25727270,1.74272730
5170232,1291099,2019-11-01,2021-12-15,33.00000000,34.29431320,1.29431320
5170234,1291102,2019-11-01,2019-12-05,33.00000000,31.94025606,1.05974394
5169673,1279996,2017-04-19,2018-11-07,29.00000000,36.14681259,7.14681259
5169681,1280003,2017-04-19,2018-11-07,29.00000000,34.08164976,5.08164976
5107902,1286612,2018-09-10,2018-09-10,25.00000000,24.62147135,0.37852865
5058226,1286634,2018-09-11,2018-09-11,14.00000000,15.40946060,1.40946060
5106198,1285849,2018-07-26,2018-07-26,18.00000000,22.43077021,4.43077021
5095256,1285655,2018-07-11,2018-07-11,30.43000000,33.23233989,2.80233989
5170968,1285661,2018-07-12,2018-07-12,15.00000000,21.03531497,6.03531497
5171895,1290472,2019-08-28,2019-12-05,35.00000000,37.23777873,2.23777873
5170344,1283249,2017-12-11,2017-12-11,31.00000000,29.45387533,1.54612467
5164388,1283250,2017-12-11,2017-12-11,23.00000000,24.93734793,1.93734793
5164975,1282543,2017-10-03,2018-12-07,30.00000000,35.04436957,5.04436957
5165003,1282560,2017-10-03,2017-10-03,10.00000000,13.06160760,3.06160760
5161516,1282561,2017-10-03,2017-10-03,13.00000000,10.95340971,2.04659029
5170140,1284164,2018-03-20,2018-03-20,32.00000000,28.83921660,3.16078340
5170138,1284166,2018-03-20,2018-03-20,32.00000000,29.26066530,2.73933470
5142068,1283091,2017-11-27,2017-11-27,33.00000000,34.52791965,1.52791965
5170317,1283096,2017-11-27,2017-11-27,10.00000000,10.51649627,0.51649627
5164155,1288427,2019-02-13,2019-08-16,30.00000000,40.19539859,10.19539859
5169789,1284216,2018-03-22,2018-12-12,30.00000000,31.78598885,1.78598885
5169788,1284217,2018-03-22,2018-12-12,30.00000000,31.06814557,1.06814557
5165009,1284200,2018-03-21,2018-03-21,33.00000000,38.26874216,5.26874216
5170451,1284184,2018-03-21,2018-03-21,12.00000000,15.37694501,3.37694501
5082157,1293358,2020-11-04,2020-11-04,34.00000000,41.67258970,7.67258970
5170981,1292946,2020-08-24,2024-04-30,29.00000000,31.82829388,2.82829388
5171084,1293020,2020-09-01,2020-09-03,10.00000000,8.74217249,1.25782751
5165169,1291056,2019-10-30,2019-12-05,27.00000000,31.24032608,4.24032608
5165931,1281515,2017-07-11,2017-08-22,26.00000000,33.22048550,7.22048550
5168567,1281516,2017-07-11,2017-08-22,25.00000000,25.40471499,0.40471499
5158578,1284864,2018-05-22,2018-12-10,35.00000000,32.94808771,2.05191229
5146945,1284918,2018-05-24,2018-12-07,28.78000000,31.39691458,2.61691458
5165035,1284926,2018-05-24,2018-05-24,21.00000000,29.89070569,8.89070569
5170806,1284954,2018-05-29,2018-05-29,34.00000000,33.32760474,0.67239526
5170433,1284841,2018-05-22,2018-12-07,30.00000000,32.64714707,2.64714707
5159226,1283473,2018-01-03,2018-01-03,26.00000000,33.95672498,7.95672498
5170379,1283482,2018-01-03,2018-01-03,27.00000000,34.31568854,7.31568854
5170390,1283489,2018-01-04,2018-01-04,25.00000000,27.27823912,2.27823912
5158334,1281445,2017-07-05,2017-08-22,33.00000000,34.45499911,1.45499911
5158344,1281448,2017-07-05,2017-08-22,33.00000000,35.10082402,2.10082402
5165138,1291158,2019-11-08,2019-12-05,30.00000000,34.63269969,4.63269969
5165140,1291160,2019-11-08,2019-12-05,30.00000000,35.99892328,5.99892328
5168937,1288347,2019-02-01,2019-08-16,27.00000000,23.09960026,3.90039974
5171658,1294797,2021-06-24,2021-06-24,29.00000000,34.85336359,5.85336359
5164919,1294791,2021-06-24,2021-06-24,30.00000000,26.60624786,3.39375214
5171193,1286010,2018-08-07,2018-11-08,24.00000000,25.00856644,1.00856644
5171179,1286002,2018-08-06,2018-11-07,24.00000000,25.70838524,1.70838524
5170915,1286023,2018-08-07,2018-11-13,26.00000000,25.43291559,0.56708441
5164637,1282149,2017-09-07,2019-03-19,33.00000000,35.82864736,2.82864736
5164642,1282151,2017-09-07,2019-03-19,33.00000000,34.20591284,1.20591284
5086869,1291172,2019-11-08,2019-12-05,30.00000000,28.15177451,1.84822549
5021859,1294103,2021-03-05,2021-03-05,37.00000000,32.19326195,4.80673805
5171245,1294097,2021-03-04,2021-03-04,10.00000000,9.31758658,0.68241342
5171024,1292536,2020-05-29,2020-05-29,25.00000000,41.83844252,16.83844252
5164538,1292554,2020-06-01,2020-06-01,32.00000000,37.59322913,5.59322913
5164537,1292555,2020-06-01,2020-06-01,32.00000000,27.20160465,4.79839535
5124519,1284752,2018-05-18,2018-05-18,31.00000000,32.77335001,1.77335001
5086940,470586,2019-02-19,2019-02-19,35.00000000,39.72192329,4.72192329
5124297,1284317,2018-04-12,2018-04-12,26.00000000,28.38420001,2.38420001
5169591,1280990,2017-05-23,2017-08-22,31.00000000,27.98706277,3.01293723
5170037,1288743,2019-03-18,2019-08-16,25.00000000,39.45991659,14.45991659
5169506,1288745,2019-03-18,2019-08-16,35.00000000,38.56167510,3.56167510
5169523,1288750,2019-03-18,2019-08-16,25.00000000,36.25981837,11.25981837
5169896,1288774,2019-03-19,2019-08-16,34.00000000,34.55707557,0.55707557
5165086,1288776,2019-03-19,2019-08-16,34.00000000,36.54019991,2.54019991
5121388,1280979,2017-05-23,2017-08-22,27.00000000,28.65757178,1.65757178
5118587,1286879,2018-09-26,2018-09-26,20.00000000,21.38367587,1.38367587
5118584,1286881,2018-09-26,2018-09-26,29.00000000,29.66797356,0.66797356
5169234,1288307,2019-01-29,2019-08-16,12.00000000,10.10658873,1.89341127
5110801,1287667,2018-11-13,2018-11-13,25.00000000,24.35615218,0.64384782
5171214,1287668,2018-11-13,2018-11-13,25.00000000,26.03993115,1.03993115
5164408,1288338,2019-02-01,2019-08-16,27.00000000,31.95110784,4.95110784
5169172,1288360,2019-02-05,2019-08-16,30.00000000,29.78082388,0.21917612
5169516,1288361,2019-02-05,2019-08-16,35.00000000,36.96955311,1.96955311
5169229,1288619,2019-03-08,2019-08-16,26.00000000,36.44357989,10.44357989
5157818,1290637,2019-09-19,2021-02-11,30.00000000,40.20190264,10.20190264
5170424,1293951,2021-02-04,2021-02-08,25.00000000,35.58340115,10.58340115
5171473,1293997,2021-02-11,2021-02-11,33.00000000,32.25950740,0.74049260
5171471,1294002,2021-02-11,2021-02-11,11.00000000,11.85530308,0.85530308
5169105,1288901,2019-03-28,2019-08-16,35.00000000,27.75967120,7.24032880
5158961,1288906,2019-03-29,2019-08-16,25.00000000,38.08490825,13.08490825
5166440,1288913,2019-03-29,2019-08-16,31.00000000,28.70573903,2.29426097
5164782,1288939,2019-04-01,2019-08-16,28.00000000,36.24982413,8.24982413
5170351,1288949,2019-04-01,2019-08-16,34.00000000,34.65626889,0.65626889
5166326,1288946,2019-04-01,2019-08-16,35.00000000,36.50252186,1.50252186
5170419,1288712,2019-03-14,2019-08-16,11.00000000,13.78187419,2.78187419
5123768,1288723,2019-03-15,2019-08-16,33.00000000,32.07688892,0.92311108
5171753,1291382,2019-12-02,2019-12-05,10.00000000,16.11056406,6.11056406
5167088,1288670,2019-03-13,2019-08-16,12.00000000,11.00479374,0.99520626
5166654,1288672,2019-03-13,2019-08-16,11.00000000,14.51066298,3.51066298
5168698,1288673,2019-03-13,2019-08-16,25.00000000,23.94667491,1.05332509
5170381,1288674,2019-03-13,2019-08-16,25.00000000,36.63146910,11.63146910
5169044,1290652,2019-09-19,2021-10-08,30.00000000,35.63150338,5.63150338
5172080,1294536,2021-05-20,2021-06-25,27.00000000,37.12743831,10.12743831
5171986,1283342,2017-12-18,2021-06-25,33.00000000,33.32040389,0.32040389
5124443,1284532,2018-04-30,2018-04-30,25.00000000,26.27426482,1.27426482
5161488,1288377,2019-02-06,2019-08-16,35.00000000,40.91588498,5.91588498
5170897,1286007,2018-08-07,2018-11-07,24.00000000,25.24540723,1.24540723
5171171,1285996,2018-08-06,2018-11-07,24.00000000,26.01394766,2.01394766
5112474,1294321,2021-04-20,2021-04-20,21.95000000,21.28164606,0.66835394
5171775,1294345,2021-04-26,2021-04-26,10.00000000,13.34298677,3.34298677
5171026,1294339,2021-04-23,2021-04-23,30.00000000,31.62703904,1.62703904
5171849,1294338,2021-04-23,2021-04-23,30.00000000,30.99684177,0.99684177
5166457,1290905,2019-10-17,2019-12-05,30.00000000,36.71653425,6.71653425
5171911,1290806,2019-10-08,2023-08-02,36.00000000,42.61860814,6.61860814
5171902,1290680,2019-09-20,2019-12-05,25.00000000,20.54730677,4.45269323
5166788,1291040,2019-10-29,2019-12-05,29.00000000,30.52124391,1.52124391
5169374,1291041,2019-10-29,2019-12-05,31.00000000,31.43375734,0.43375734
5158753,1290856,2019-10-15,2019-12-05,34.00000000,33.33401853,0.66598147
5158754,1290857,2019-10-15,2019-12-05,34.00000000,33.25913464,0.74086536
5169136,1290859,2019-10-15,2019-12-05,35.00000000,36.06635039,1.06635039
5166288,1290872,2019-10-16,2021-12-08,25.00000000,30.18223557,5.18223557
5165165,1290877,2019-10-16,2019-12-05,28.00000000,30.66058600,2.66058600
5057258,1290816,2019-10-10,2019-12-05,32.00000000,31.42881124,0.57118876
5171363,1290819,2019-10-10,2021-12-16,32.00000000,33.57650870,1.57650870
5171282,1291606,2020-01-02,2021-09-23,35.00000000,37.57405263,2.57405263
5110797,1287624,2018-11-08,2018-11-08,25.00000000,24.18856644,0.81143356
5170213,1291471,2019-12-10,2023-08-09,30.00000000,38.52062581,8.52062581
5126600,1285693,2018-07-13,2019-01-24,26.96000000,27.07225660,0.11225660
5166591,1295389,2021-09-15,2021-09-15,31.00000000,34.05330764,3.05330764
5166592,1295388,2021-09-15,2021-09-15,31.00000000,27.34077653,3.65922347
5171835,1295473,2021-09-23,2021-09-23,35.00000000,31.85041656,3.14958344
5170360,1295480,2021-09-24,2021-09-24,29.00000000,30.80845670,1.80845670
5174749,1295692,2021-10-18,2021-10-18,30.00000000,27.20238677,2.79761323
5174624,1295705,2021-10-20,2021-10-20,26.00000000,36.60549683,10.60549683
5141662,1295700,2021-10-19,2021-10-19,10.00000000,16.56657656,6.56657656
5171547,1295768,2021-10-26,2021-10-26,11.00000000,9.54637008,1.45362992
5174910,1295771,2021-10-26,2021-10-26,25.00000000,37.05901401,12.05901401
5174681,1295895,2021-11-08,2021-11-08,10.00000000,14.54393649,4.54393649
5174680,1295896,2021-11-08,2021-11-08,10.00000000,14.54393649,4.54393649
5174751,1295956,2021-11-18,2021-11-18,33.00000000,37.03185699,4.03185699
5174750,1295962,2021-11-18,2021-11-18,34.00000000,37.07332821,3.07332821
5088703,1295974,2021-11-19,2021-12-06,26.00000000,36.14220144,10.14220144
5083449,1295996,2021-11-24,2021-11-24,35.00000000,38.56721016,3.56721016
5170782,1296068,2021-12-08,2021-12-08,27.00000000,27.86798724,0.86798724
5003738,1296082,2021-12-09,2021-12-09,28.00000000,30.43644811,2.43644811
5170555,1296136,2021-12-15,2021-12-17,10.00000000,8.23174797,1.76825203
5170464,1296138,2021-12-16,2021-12-16,12.00000000,9.06826094,2.93173906
5170466,1296139,2021-12-16,2021-12-16,12.00000000,9.57055516,2.42944484
5170947,1296146,2021-12-16,2021-12-16,12.00000000,13.63324465,1.63324465
5156886,1296160,2021-12-17,2021-12-17,10.00000000,15.00258369,5.00258369
5174688,1296195,2021-12-21,2021-12-21,32.00000000,34.13277368,2.13277368
5174767,1296198,2021-12-22,2021-12-22,33.00000000,34.35335796,1.35335796
5174766,1296200,2021-12-22,2021-12-22,11.00000000,7.36710026,3.63289974
5164340,1292871,2020-08-13,2021-07-22,35.00000000,38.13502305,3.13502305
5170685,1292876,2020-08-13,2021-07-22,35.00000000,17.25866276,17.74133724
5171860,1295024,2021-07-22,2024-05-06,10.00000000,11.43124223,1.43124223
5174437,1292479,2020-05-13,2020-09-03,28.00000000,32.94502952,4.94502952
5171686,1292492,2020-05-18,2024-04-30,27.00000000,36.83276931,9.83276931
5166796,1292788,2020-08-04,2020-09-03,30.00000000,37.29250481,7.29250481
5171656,1293126,2020-09-22,2020-09-22,30.00000000,31.73888206,1.73888206
5170496,1292672,2020-07-08,2020-10-01,30.00000000,33.40637755,3.40637755
5171018,1293224,2020-10-15,2023-07-17,28.00000000,46.86821067,18.86821067
5124512,1284743,2018-05-18,2018-05-18,25.00000000,25.55629263,0.55629263
5124489,1284759,2018-05-18,2018-05-18,35.00000000,33.02043287,1.97956713
5164618,1291117,2019-11-04,2019-12-05,26.00000000,25.44891542,0.55108458
5169575,1294433,2021-05-07,2021-05-07,33.00000000,34.16601919,1.16601919
5167011,1294435,2021-05-07,2021-11-18,33.00000000,32.33619655,0.66380345
5163195,1294429,2021-05-07,2021-05-07,10.00000000,13.00306492,3.00306492
5169140,1290978,2019-10-24,2019-12-05,28.00000000,36.36958305,8.36958305
5164528,1294440,2021-05-10,2021-05-10,32.00000000,32.72091163,0.72091163
5171689,1288681,2019-03-13,2019-11-15,12.00000000,12.71095752,0.71095752
5170903,1288888,2019-03-27,2019-11-15,25.00000000,30.26551496,5.26551496
5158340,1281485,2017-07-10,2019-10-25,33.00000000,32.85526025,0.14473975
5169461,1291110,2019-11-04,2019-12-05,33.00000000,32.88858276,0.11141724
5159255,1290980,2019-10-24,2019-12-05,32.00000000,40.12774278,8.12774278
5053475,1290981,2019-10-24,2019-12-05,16.00000000,23.77445326,7.77445326
5166647,1290995,2019-10-24,2019-12-05,25.00000000,34.88325469,9.88325469
5168865,1290987,2019-10-24,2019-12-05,34.00000000,39.99127163,5.99127163
5124300,1284793,2018-05-18,2018-05-18,26.00000000,26.38420001,0.38420001
5164628,1291014,2019-10-25,2019-12-05,24.00000000,29.05467224,5.05467224
5004114,1291021,2019-10-28,2019-12-05,31.00000000,27.29915388,3.70084612
5171333,1287765,2018-11-23,2019-01-22,37.00000000,38.00243043,1.00243043
5171340,1287773,2018-11-23,2019-01-22,37.00000000,38.90388167,1.90388167
5171224,1287721,2018-11-21,2019-01-22,41.00000000,37.92430500,3.07569500
5171232,1287737,2018-11-21,2019-01-22,41.00000000,30.43241216,10.56758784
5171304,1287749,2018-11-23,2019-01-22,40.00000000,37.39672342,2.60327658
5124482,1284756,2018-05-18,2018-05-18,27.00000000,25.96528658,1.03471342
5171182,1286004,2018-08-06,2018-11-07,24.00000000,24.63106181,0.63106181
5171167,1287576,2018-11-07,2018-11-07,25.00000000,25.20208270,0.20208270
5166453,1291276,2019-11-19,2019-12-05,32.00000000,36.80303438,4.80303438
5164661,1291291,2019-11-20,2019-12-05,32.00000000,33.09015790,1.09015790
5165073,1291301,2019-11-20,2019-12-05,25.00000000,31.68380395,6.68380395
5170124,1291320,2019-11-22,2019-12-05,31.00000000,31.62207005,0.62207005
5165040,1291323,2019-11-22,2019-12-05,28.00000000,23.74669162,4.25330838
5170776,1291214,2019-11-14,2023-08-28,34.00000000,32.71186425,1.28813575
5170465,1291222,2019-11-14,2021-12-16,28.00000000,27.83589131,0.16410869
5012947,1291250,2019-11-18,2019-12-05,31.00000000,32.26422348,1.26422348
5166563,1291253,2019-11-18,2019-12-05,31.00000000,30.38465769,0.61534231
5166567,1291258,2019-11-18,2019-12-05,31.00000000,30.30979804,0.69020196
5174442,1293143,2020-09-24,2020-09-24,29.00000000,26.70519272,2.29480728
5166722,1293730,2021-01-07,2021-01-07,32.00000000,32.05150714,0.05150714
5166723,1293731,2021-01-07,2021-01-07,10.00000000,12.34888167,2.34888167
5164673,1294449,2021-05-12,2021-05-12,18.00000000,20.64540804,2.64540804
5169327,1294448,2021-05-12,2021-05-12,30.00000000,30.01385064,0.01385064
5151410,1294488,2021-05-17,2021-05-17,27.41718828,31.89768240,4.48049412
5171431,1294455,2021-05-13,2021-05-14,25.00000000,32.48004323,7.48004323
5119038,1288456,2019-02-21,2019-08-16,32.00000000,31.91812350,0.08187650
5167145,1291925,2020-01-27,2021-10-20,30.00000000,34.34988048,4.34988048
5170905,1287618,2018-11-08,2018-11-08,24.00000000,25.00856644,1.00856644
5174900,1294246,2021-04-07,2021-04-08,34.00000000,33.08475868,0.91524132
5169570,1291237,2019-11-15,2021-04-20,29.00000000,27.97987861,1.02012139
5171930,1291087,2019-11-01,2020-07-15,31.00000000,37.63833014,6.63833014
5163594,1291113,2019-11-04,2020-07-15,33.00000000,32.83152590,0.16847410
5172002,1291198,2019-11-12,2020-07-15,9.00000000,12.55218281,3.55218281
5172025,1291009,2019-10-25,2020-07-15,34.00000000,35.21897737,1.21897737
5172007,1290900,2019-10-17,2020-07-15,30.00000000,26.38471949,3.61528051
5158280,1292767,2020-07-24,2024-05-02,38.00000000,34.19824376,3.80175624
5172047,1292781,2020-07-30,2020-07-30,12.00000000,13.81843874,1.81843874
5170884,1287579,2018-11-07,2018-11-07,24.00000000,25.28570651,1.28570651
5158764,1294553,2021-05-20,2021-05-20,27.50889338,35.93604390,8.42715052
5164804,1294552,2021-05-20,2021-05-20,30.00000000,33.84707098,3.84707098
5171386,1294588,2021-05-27,2021-05-27,23.00000000,35.86020435,12.86020435
5172072,1294546,2021-05-20,2021-06-03,10.00000000,12.66360789,2.66360789
5169655,1281603,2017-07-19,2021-06-03,25.00000000,36.32218106,11.32218106
5169651,1281660,2017-07-20,2021-06-03,25.00000000,33.93307532,8.93307532
5148680,1281674,2017-07-20,2021-06-03,25.00000000,29.30203043,4.30203043
5148679,1281680,2017-07-20,2021-06-03,25.00000000,32.60926512,7.60926512
5171840,1294582,2021-05-26,2021-06-04,33.00000000,32.77155828,0.22844172
5142136,1286793,2018-09-19,2021-06-07,31.00000000,27.22961630,3.77038370
5164541,1293642,2020-12-23,2021-06-07,32.00000000,30.15154364,1.84845636
5167046,1288725,2019-03-15,2021-06-08,33.00000000,34.26989609,1.26989609
5171931,1290886,2019-10-17,2021-06-10,19.00000000,17.06066585,1.93933415
5169359,1291171,2019-11-08,2021-06-10,33.00000000,32.97383703,0.02616297
5174465,1294160,2021-03-19,2021-06-11,35.00000000,34.47399495,0.52600505
